Landing - Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lampung TEST - 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
As of 19/09/2019 13:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
start_date_time,monitor,vessel,fishing_effort,days_per_trip,location,area,area_2,area_3,gear_method,gear_count,net_pieces_per_unit,total_length,net_height,mesh_size,soak_time,water_depth,bait_fish_species_1,bait_fish_species_2,bait_fish_species_3,bait_fish_weight,personal_use_weight,ice_weight,weight,pieces,comments,create_date_time,created_by,update_date_time,updated_by,submit_date_time,validated,validation_date_time,validated_by,validation_comments,id
8/14/2019 13:00,Victor Monitor,MS - Madi,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2,,,9/2/2019 14:15,Victor Monitor,9/2/2019 14:15,Victor Monitor,9/11/2019 17:23,FALSE,,,,8eb1a9dc-d8cb-4bf1-9447-7cbf5c4704b0
8/14/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,Nama kapal: andika,9/2/2019 14:16,Victor Monitor,9/2/2019 14:16,Victor Monitor,9/11/2019 17:23,FALSE,,,,ec9616cd-e083-4656-a723-af80ff4a474d
8/14/2019 13:00,Arbi Monitor,MGM - A1,1,1,MGM,184,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,3.2,,,8/30/2019 11:03,Arbi Monitor,8/30/2019 11:03,Arbi Monitor,9/11/2019 17:23,FALSE,,,,f13d950f-ba2c-44e1-966c-f155e8894a7a
8/14/2019 13:00,Arbi Monitor,MGM - D1,1,1,MGM,195,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,0.6,,,8/30/2019 11:02,Arbi Monitor,8/30/2019 11:02,Arbi Monitor,9/11/2019 17:23,FALSE,,,,d9ba9f0f-35cf-4ff0-94d2-586218abc973
8/14/2019 13:00,Yadi Monitor,MGM - U,1,1,MGM,196,,,Gill Net,1kambangan,13,2600,1,3.5,12,7,,,,,,,0.6,,,8/30/2019 11:22,Yadi Monitor,8/30/2019 11:22,Yadi Monitor,9/11/2019 17:23,FALSE,,,,b92b2ddd-b9cd-4f86-abd0-186889f87729
8/14/2019 13:00,Arbi Monitor,MGM - L,1,1,MGM,208,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,1.8,2,,8/30/2019 10:58,Arbi Monitor,8/30/2019 10:59,Arbi Monitor,9/11/2019 17:23,FALSE,,,,f3d05d87-8fc8-41ae-ad88-36752db0a62d
8/13/2019 13:00,Victor Monitor,MS - Damin,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,1.8,,,9/8/2019 11:25,Victor Monitor,9/8/2019 11:27,Victor Monitor,9/11/2019 17:24,FALSE,,,,dfc45422-5c56-4307-8ce2-3ddc62c28d9f
8/13/2019 13:00,Victor Monitor,MS - Kholik,1,1,Margasari,148,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2,,,9/8/2019 11:24,Victor Monitor,9/8/2019 11:24,Victor Monitor,9/11/2019 17:24,FALSE,,,,b2c33115-ae9d-4d08-aba5-64cfbe3d6a41
8/13/2019 13:00,Yadi Monitor,MGM - S,1,1,MGM,184,,,Gill Net,1kambangan,12,2400,1,3.5,12,7,,,,,,,4.2,3,,8/30/2019 10:55,Yadi Monitor,8/30/2019 10:56,Yadi Monitor,9/11/2019 17:23,FALSE,,,,a9d2d8e0-6f5d-4cf2-8523-5b4e66e4434c
8/13/2019 13:00,Yadi Monitor,MGM - J,1,1,MGM,207,,,Gill Net,1kambangan,15,3000,1,3.5,12,7,,,,,,,4.8,2,,8/30/2019 10:48,Yadi Monitor,8/30/2019 10:50,Yadi Monitor,9/11/2019 17:23,FALSE,,,,8ff230ba-9b7e-44c1-ae85-c0a8090459fb
8/13/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.4,,nama kapal : arifin,9/8/2019 11:27,Victor Monitor,9/8/2019 11:28,Victor Monitor,9/11/2019 17:24,FALSE,,,,ba391548-5af9-422d-809a-094984d2cab8
8/13/2019 13:00,Arbi Monitor,MGM - P1,1,1,MGM,208,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,1.8,,,8/30/2019 10:35,Arbi Monitor,8/30/2019 10:36,Arbi Monitor,9/11/2019 17:23,FALSE,,,,fb7384cc-95e7-4b54-8dd2-08d2f14a9174
8/13/2019 13:00,Yadi Monitor,MGM - E1,1,1,MGM,207,,,Gill Net,1kambangan,15,3000,1,3.5,12,7,,,,,,,0.6,,,8/30/2019 10:57,Yadi Monitor,8/30/2019 10:58,Yadi Monitor,9/11/2019 17:23,FALSE,,,,385acfe3-8a44-4cab-8a8b-e017d24b0a9c
8/13/2019 13:00,Yadi Monitor,MGM - U,1,1,MGM,196,,,Gill Net,1kambangan,13,2600,1,3.5,12,7,,,,,,,1.8,2,,8/30/2019 10:52,Yadi Monitor,8/30/2019 10:53,Yadi Monitor,9/11/2019 17:23,FALSE,,,,9011ea0a-4a04-46ac-8cdf-d3e5950f0562
8/13/2019 13:00,Arbi Monitor,MGM - D1,1,1,MGM,196,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1.2,,,8/30/2019 10:37,Arbi Monitor,8/30/2019 10:38,Arbi Monitor,9/11/2019 17:23,FALSE,,,,fb693a21-c077-4b51-be45-d4485e85b366
8/13/2019 13:00,Arbi Monitor,MGM - A1,1,1,MGM,184,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,2.3,,,8/30/2019 10:39,Arbi Monitor,8/30/2019 10:40,Arbi Monitor,9/11/2019 17:23,FALSE,,,,11a4c122-105f-40c2-b93c-4783fc7681ff
8/12/2019 13:00,Victor Monitor,MS - Arianto,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,1.7,,,9/8/2019 11:17,Victor Monitor,9/8/2019 11:17,Victor Monitor,9/11/2019 17:24,FALSE,,,,883a66fa-5903-4dde-bd20-32df926a29f5
8/12/2019 13:00,Yadi Monitor,MGM - L,1,1,MGM,196,,,Gill Net,1kambangan,14,2800,1,3.5,12,7,,,,,,,4,5,,8/30/2019 10:29,Yadi Monitor,8/30/2019 10:30,Yadi Monitor,9/11/2019 17:23,FALSE,,,,128fe51f-5070-47b4-a0c9-a70713d824af
8/12/2019 13:00,Victor Monitor,MS - Yusuf,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,5,,,9/8/2019 11:18,Victor Monitor,9/8/2019 11:18,Victor Monitor,9/11/2019 17:24,FALSE,,,,9352938a-d36c-4ed6-96fc-a63cf976e3f9
8/12/2019 13:00,Arbi Monitor,MGM - P1,1,1,MGM,208,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,2.3,,,8/30/2019 9:57,Arbi Monitor,8/30/2019 9:58,Arbi Monitor,9/11/2019 17:23,FALSE,,,,09b66651-09a3-4c42-9daf-fbc7b7cafebb
8/12/2019 13:00,Arbi Monitor,Unknown / Not listed,1,1,MGM,184,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,2.4,1,nama kapal : Y,8/30/2019 9:51,Arbi Monitor,8/30/2019 9:52,Arbi Monitor,9/11/2019 17:23,FALSE,,,,918fc472-f196-4657-9e95-075e9208ae63
8/12/2019 13:00,Victor Monitor,MS - Ari,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.3,,,9/8/2019 11:15,Victor Monitor,9/8/2019 11:16,Victor Monitor,9/11/2019 17:24,FALSE,,,,818507c8-8440-4f8b-bb8f-7b8704598e11
8/12/2019 13:00,Arbi Monitor,MGM - B,1,1,MGM,184,,,Gill Net,1,11,2200,1,"3,5",12,7,,,,,,,5.6,2,,8/30/2019 9:55,Arbi Monitor,8/30/2019 9:55,Arbi Monitor,9/11/2019 17:23,FALSE,,,,f967f632-4d46-4868-a4be-76b344b78f05
8/12/2019 13:00,Yadi Monitor,MGM - U,1,1,MGM,207,,,Gill Net,1kambangan,13,2600,1,3.5,12,7,,,,,,,2.6,,,8/30/2019 10:32,Yadi Monitor,8/30/2019 10:33,Yadi Monitor,9/11/2019 17:23,FALSE,,,,c001ccf8-04a6-4895-b359-0313a3774bf5
8/12/2019 13:00,Yadi Monitor,MGM - S,1,1,MGM,184,,,Gill Net,1kambangan,12,2400,1,3.5,12,7,,,,,,,4.8,4,,8/30/2019 9:56,Yadi Monitor,8/30/2019 10:28,Yadi Monitor,9/11/2019 17:23,FALSE,,,,4fd72f36-5552-4fe0-bade-8dc9fdd54522
8/11/2019 13:00,Victor Monitor,MS - Madi,1,1,Margasari,148,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.7,,,9/8/2019 11:11,Victor Monitor,9/8/2019 11:11,Victor Monitor,9/11/2019 17:24,FALSE,,,,407c50f8-503d-42bb-ad91-669b636ccd17
8/11/2019 13:00,Victor Monitor,MS - Sandi,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,,9/8/2019 11:09,Victor Monitor,9/8/2019 11:14,Victor Monitor,9/11/2019 17:24,FALSE,,,,0809cdf0-d095-4086-8a97-1b76bfedca2b
8/11/2019 13:00,Victor Monitor,MS - Darusil,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,3,,,9/8/2019 11:12,Victor Monitor,9/8/2019 11:12,Victor Monitor,9/11/2019 17:24,FALSE,,,,8cf4e07c-5fd3-49d3-b448-54bda7c4ae5f
8/9/2019 13:00,Yadi Monitor,MGM - D1,1,1,MGM,196,,,Gill Net,1kambangan,15,3000,1,3.5,12,7,,,,,,,2.4,,,8/29/2019 11:56,Yadi Monitor,8/29/2019 11:57,Yadi Monitor,9/11/2019 17:23,FALSE,,,,8535cab3-b792-4bf1-a1d8-c79a5e63690b
8/9/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2,,nama kapal : arifin,9/8/2019 11:05,Victor Monitor,9/8/2019 11:05,Victor Monitor,9/11/2019 17:23,FALSE,,,,a30ceeb9-e920-4991-8ce2-3acc1efbc12f
8/9/2019 13:00,Arbi Monitor,Unknown / Not listed,1,1,MGM,207,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,2,2,nama kapal : Y,8/29/2019 11:51,Arbi Monitor,8/29/2019 11:55,Arbi Monitor,9/11/2019 17:23,FALSE,,,,18e9b784-3121-4dbe-b499-fb4616c27b7c
8/9/2019 13:00,Arbi Monitor,MGM - U,1,1,MGM,195,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,1.4,,,8/29/2019 11:54,Arbi Monitor,8/29/2019 11:54,Arbi Monitor,9/11/2019 17:23,FALSE,,,,b00cd127-e7ab-4d75-a7cc-fbd4019b55d9
8/9/2019 13:00,Arbi Monitor,MGM - B,1,1,MGM,183,,,Gill Net,1,11,2200,1,"3,5",12,7,,,,,,,6.4,4,,8/29/2019 11:48,Arbi Monitor,8/29/2019 11:49,Arbi Monitor,9/11/2019 17:23,FALSE,,,,897b928a-71f3-4fdc-a3c4-39a915dee0a1
8/9/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,nama kapal : suyi,9/8/2019 11:06,Victor Monitor,9/8/2019 11:06,Victor Monitor,9/11/2019 17:23,FALSE,,,,339b0606-510d-4921-a793-3193bb3c24c8
8/9/2019 13:00,Yadi Monitor,MGM - O,1,1,MGM,207,,,Gill Net,1kambangan,10,2000,1,3.5,12,7,,,,,,,2.4,5,,8/29/2019 11:54,Yadi Monitor,8/29/2019 11:55,Yadi Monitor,9/11/2019 17:23,FALSE,,,,6cfb838e-4e8e-4812-ac26-766f37be8da4
8/9/2019 13:00,Victor Monitor,MS - Purwanto,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2,,,9/8/2019 11:07,Victor Monitor,9/8/2019 11:07,Victor Monitor,9/11/2019 17:24,FALSE,,,,999789b4-1328-44f3-ae67-36138c296a50
8/9/2019 13:00,Yadi Monitor,MGM - S,1,1,MGM,184,,,Gill Net,1kambangan,12,2400,1,3.5,12,7,,,,,,,5.4,3,,8/29/2019 11:52,Yadi Monitor,8/29/2019 11:53,Yadi Monitor,9/11/2019 17:23,FALSE,,,,5dfc1338-5cde-4efa-b2d4-3f0fa12fe594
8/9/2019 13:00,Victor Monitor,MS - Madi,1,1,Margasari,158,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,1.7,,,9/8/2019 11:08,Victor Monitor,9/8/2019 11:08,Victor Monitor,9/11/2019 17:24,FALSE,,,,3eef6f24-3819-4143-8290-932a99f34b25
8/8/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,146,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4.1,,nama kapal : ocid,9/8/2019 11:01,Victor Monitor,9/8/2019 11:03,Victor Monitor,9/11/2019 17:23,FALSE,,,,0614a743-56f7-46cd-b899-a746b17573d8
8/8/2019 13:00,Yadi Monitor,MGM - S,1,1,MGM,208,,,Gill Net,1kambangan,12,2400,1,3.5,12,7,,,,,,,4.2,5,,8/29/2019 11:31,Yadi Monitor,8/29/2019 11:32,Yadi Monitor,9/11/2019 17:23,FALSE,,,,2c277718-1869-4605-b27b-2213ade54707
8/8/2019 13:00,Arbi Monitor,MGM - L1,1,1,MGM,195,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,1.4,2,,8/29/2019 11:30,Arbi Monitor,8/29/2019 11:30,Arbi Monitor,9/11/2019 17:23,FALSE,,,,4025f43a-176b-47ba-b550-5b2ade31495a
8/8/2019 13:00,Yadi Monitor,MGM - Q,1,1,MGM,207,,,Gill Net,1kambangan,9,1800,1,3.5,12,7,,,,,,,0.8,,,8/29/2019 11:38,Yadi Monitor,8/29/2019 11:39,Yadi Monitor,9/11/2019 17:23,FALSE,,,,df740b8b-24b4-4f10-8ab0-3a5dc207099c
8/8/2019 13:00,Arbi Monitor,MGM - O,1,1,MGM,184,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,3,,,8/29/2019 11:33,Arbi Monitor,8/29/2019 11:34,Arbi Monitor,9/11/2019 17:23,FALSE,,,,f5a41245-91e2-4156-948b-a4cfe6398492
8/8/2019 13:00,Yadi Monitor,MGM - T,1,1,MGM,196,,,Gill Net,1kambangan,11,2200,1,3.5,12,7,,,,,,,2.2,1,,8/29/2019 11:34,Yadi Monitor,8/29/2019 11:35,Yadi Monitor,9/11/2019 17:23,FALSE,,,,47136153-99f6-49a8-a362-6aa0d6c9a3d4
8/8/2019 13:00,Victor Monitor,MS - Jamal,1,1,Margasari,148,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,1.7,,,9/8/2019 11:03,Victor Monitor,9/8/2019 11:04,Victor Monitor,9/11/2019 17:23,FALSE,,,,1bda46a3-af3b-4338-b14a-559fd68a85d3
8/8/2019 13:00,Arbi Monitor,MGM - A1,1,1,MGM,196,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,0.4,,,8/29/2019 11:32,Arbi Monitor,8/29/2019 11:32,Arbi Monitor,9/11/2019 17:23,FALSE,,,,d0e15eaf-ac0d-4a91-bdb2-03eb3217a962
8/8/2019 13:00,Arbi Monitor,MGM - U,1,1,MGM,207,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,1.2,1,,8/29/2019 11:27,Arbi Monitor,8/29/2019 11:28,Arbi Monitor,9/11/2019 17:23,FALSE,,,,8109f3f1-ec20-446b-8b7f-bd4524c738bc
8/8/2019 13:00,Yadi Monitor,MGM - D1,1,1,MGM,183,,,Gill Net,1kambangan,15,3000,1,3.5,12,7,,,,,,,0.8,,,8/29/2019 11:37,Yadi Monitor,8/29/2019 11:37,Yadi Monitor,9/11/2019 17:23,FALSE,,,,c38b04be-9c8c-43e5-b462-faa97aabb9d6
8/8/2019 13:00,Victor Monitor,MS - Ari,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,3.2,,,9/8/2019 10:59,Victor Monitor,9/8/2019 11:00,Victor Monitor,9/11/2019 17:23,FALSE,,,,136f74a3-c49a-458b-9197-6b65de81ccd6
8/7/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,7,,nama kapal : suyi,9/8/2019 10:55,Victor Monitor,9/8/2019 10:56,Victor Monitor,9/11/2019 17:23,FALSE,,,,f5269432-5785-454e-b183-d2841db78290
8/7/2019 13:00,Victor Monitor,MS - Darli,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,5,,,9/8/2019 10:57,Victor Monitor,9/8/2019 10:57,Victor Monitor,9/11/2019 17:23,FALSE,,,,475a717b-ccd0-424e-a2c6-6decec5e9227
8/7/2019 13:00,Victor Monitor,MS - Yusuf,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,8.7,,,9/8/2019 10:53,Victor Monitor,9/8/2019 10:54,Victor Monitor,9/11/2019 17:23,FALSE,,,,f13dd40c-3621-4586-b2d6-7bf605b7da22
8/7/2019 13:00,Victor Monitor,MS - Purwanto,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4.8,,,9/8/2019 10:56,Victor Monitor,9/8/2019 10:57,Victor Monitor,9/11/2019 17:23,FALSE,,,,1594cba3-5b60-4334-9ac0-756692bda96f
8/6/2019 13:00,Victor Monitor,MS - Arianto,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4.2,,,9/8/2019 10:47,Victor Monitor,9/8/2019 10:47,Victor Monitor,9/11/2019 17:23,FALSE,,,,5d4146f6-a6e3-42cc-b024-5d6b4f6cb0e5
8/6/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.7,,nama kapal : suyi,9/8/2019 10:51,Victor Monitor,9/8/2019 10:52,Victor Monitor,9/11/2019 17:23,FALSE,,,,9080bb70-5d32-4f77-8070-71e7b7eb95db
8/6/2019 13:00,Victor Monitor,MS - Dedi Irawan,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,8,,,9/8/2019 10:48,Victor Monitor,9/8/2019 10:49,Victor Monitor,9/11/2019 17:23,FALSE,,,,4f29f87f-ab51-49ac-bda5-523264033958
8/6/2019 13:00,Victor Monitor,MS - Yusuf,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.1,,,9/8/2019 10:44,Victor Monitor,9/8/2019 10:45,Victor Monitor,9/11/2019 17:23,FALSE,,,,ba41f328-ad3d-4b34-8b8f-fae8d653142e
8/5/2019 13:00,Victor Monitor,MS - Darli,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.9,,,9/8/2019 10:41,Victor Monitor,9/8/2019 10:42,Victor Monitor,9/11/2019 17:23,FALSE,,,,e45ce804-906e-48c5-a51d-6f151413ab6b
8/5/2019 13:00,Victor Monitor,MS - Damin,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,,9/8/2019 10:42,Victor Monitor,9/8/2019 10:43,Victor Monitor,9/11/2019 17:23,FALSE,,,,b191b831-d3dc-4181-9ed9-08690b44b818
8/5/2019 13:00,Victor Monitor,MS - Purwanto,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,4,,,9/8/2019 10:37,Victor Monitor,9/8/2019 10:39,Victor Monitor,9/11/2019 17:23,FALSE,,,,c6d0fff9-3147-4f23-bb05-15bb9b7ac4f0
8/4/2019 13:00,Yadi Monitor,MGM - A1,1,1,MGM,196,,,Gill Net,1kambangan,9,1800,1,3.5,12,7,,,,,,,4,,,8/29/2019 11:18,Yadi Monitor,8/29/2019 11:18,Yadi Monitor,9/11/2019 17:23,FALSE,,,,427fa69e-7992-4a46-a3d9-f9ea8803594e
8/4/2019 13:00,Victor Monitor,MS - Darusil,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,1,,,9/2/2019 14:08,Victor Monitor,9/2/2019 14:09,Victor Monitor,9/11/2019 17:23,FALSE,,,,2a2a63e1-78d4-4eb9-91e6-e7f0df5306c3
8/4/2019 13:00,Victor Monitor,MS - Madi,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2.1,,,9/2/2019 14:06,Victor Monitor,9/2/2019 14:07,Victor Monitor,9/11/2019 17:23,FALSE,,,,98c02825-80b0-47b0-a112-f9062e49e26c
8/4/2019 13:00,Arbi Monitor,MGM - F,1,1,MGM,207,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,3,,,8/29/2019 11:15,Arbi Monitor,8/29/2019 11:15,Arbi Monitor,9/11/2019 17:23,FALSE,,,,d75e6022-febd-49d5-89fc-db17fa4688a9
8/4/2019 13:00,Victor Monitor,MS - Jamal,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,1.2,,,9/2/2019 14:07,Victor Monitor,9/2/2019 14:08,Victor Monitor,9/11/2019 17:23,FALSE,,,,7a3bdc70-8f98-464b-9baa-347f797c6e36
8/4/2019 13:00,Yadi Monitor,MGM - D1,1,1,MGM,184,,,Gill Net,1kambangan,15,3000,1,3.5,12,7,,,,,,,0.8,,,8/29/2019 11:16,Yadi Monitor,8/29/2019 11:17,Yadi Monitor,9/11/2019 17:23,FALSE,,,,9a39920f-72e8-4bd4-9afa-a1376009ef47
8/4/2019 13:00,Yadi Monitor,Unknown / Not listed,1,1,MGM,207,,,Gill Net,1kambangan,14,2800,1,3.5,12,7,,,,,,,1.3,5,"nama kapal K
pemilik Toha",8/29/2019 11:10,Yadi Monitor,8/29/2019 11:13,Yadi Monitor,9/11/2019 17:23,FALSE,,,,a4f38ee5-1077-48dd-a924-a5eecd892750
8/4/2019 13:00,Arbi Monitor,MGM - L1,1,1,MGM,183,,,Gill Net,1,9,1800,1,"3,5",12,7,,,,,,,2.5,,,8/29/2019 11:13,Arbi Monitor,8/29/2019 11:13,Arbi Monitor,9/11/2019 17:23,FALSE,,,,1ecb5429-85c3-4d2a-a0d3-ec6e2e424b63
8/4/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,3,,,9/2/2019 14:10,Victor Monitor,9/2/2019 14:10,Victor Monitor,9/11/2019 17:23,FALSE,,,,b0a4745c-76ac-446d-9e5a-ec1d9c15eb1f
8/4/2019 13:00,Yadi Monitor,MGM - J,1,1,MGM,196,,,Gill Net,1kambangan,15,2000,1,3.5,12,7,,,,,,,5.4,13,,8/29/2019 11:13,Yadi Monitor,8/29/2019 11:14,Yadi Monitor,9/11/2019 17:23,FALSE,,,,24b15a87-6963-420a-9d73-4c2261132aa8
8/4/2019 13:00,Arbi Monitor,MGM - Q,1,1,MGM,207,,,Gill Net,1,9,1809,1,"3,5",12,7,,,,,,,1.2,3,,8/29/2019 11:07,Arbi Monitor,8/29/2019 11:08,Arbi Monitor,9/11/2019 17:23,FALSE,,,,08395395-c6de-48a8-81f4-806e69b5a857
8/4/2019 13:00,Arbi Monitor,MGM - L,1,1,MGM,195,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,2.2,1,,8/29/2019 11:10,Arbi Monitor,8/29/2019 11:11,Arbi Monitor,9/11/2019 17:23,FALSE,,,,ac541cac-e46a-4ac6-a29b-98c0d0d02914
8/3/2019 13:00,Victor Monitor,MS - Dedi Irawan,1,1,Margasari,192,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,1,,,9/2/2019 14:03,Victor Monitor,9/2/2019 14:04,Victor Monitor,9/11/2019 17:23,FALSE,,,,e7b996ec-cfa4-40cb-8d90-4abbd9ee83c9
8/3/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,2,,Nama kapal: andika,9/2/2019 14:04,Victor Monitor,9/2/2019 14:06,Victor Monitor,9/11/2019 17:23,FALSE,,,,8f09012b-d8b2-48d2-952e-50edde8995ed
8/3/2019 13:00,Arbi Monitor,MGM - F,1,1,MGM,184,,,Gill Net,1,10,2000,1,"3,5",12,7,,,,,,,3.6,,,8/29/2019 10:54,Arbi Monitor,8/29/2019 10:55,Arbi Monitor,9/11/2019 17:23,FALSE,,,,dc0f39c5-0e52-4923-af28-4f37dc3fb29e
8/3/2019 13:00,Victor Monitor,MS - Purwanto,1,1,Margasari,182,,,Gill Net,3,15,2500,1,3.5,8,12,,,,,,,3.7,,,9/2/2019 14:00,Victor Monitor,9/2/2019 14:03,Victor Monitor,9/11/2019 17:23,FALSE,,,,da570b87-34b6-4f4f-aa19-9492e50fa703
8/3/2019 13:00,Yadi Monitor,MGM - Q,1,1,MGM,195,,,Gill Net,1kambangan,9,1800,1,3.5,12,7,,,,,,,1.3,2,,8/29/2019 10:55,Yadi Monitor,8/29/2019 10:55,Yadi Monitor,9/11/2019 17:23,FALSE,,,,fde4bda6-c794-401b-adf5-f5561bad61cd
8/3/2019 13:00,Yadi Monitor,MGM - L,1,1,MGM,184,,,Gill Net,1kambangan,14,2800,1,3.5,12,7,,,,,,,3.2,8,,8/29/2019 10:52,Yadi Monitor,8/29/2019 10:53,Yadi Monitor,9/11/2019 17:23,FALSE,,,,f50dd2ce-6a41-479e-a91c-dcbdeaed1415
8/3/2019 13:00,Arbi Monitor,MGM - I,1,1,MGM,183,,,Gill Net,1,13,2600,1,"3,5",12,7,,,,,,,3.8,,,8/29/2019 10:56,Arbi Monitor,8/29/2019 10:56,Arbi Monitor,9/11/2019 17:23,FALSE,,,,fc4b6e22-d656-45e2-a0d5-293b3a13e9da
8/3/2019 13:00,Arbi Monitor,MGM - D1,1,1,MGM,196,,,Gill Net,1,15,3000,1,"3,5",12,7,,,,,,,1.2,,,8/29/2019 10:51,Arbi Monitor,8/29/2019 10:52,Arbi Monitor,9/11/2019 17:23,FALSE,,,,2d58e247-aae3-47ee-888e-9b902adfdf81
8/3/2019 13:00,Yadi Monitor,MGM - J,1,1,MGM,196,,,Gill Net,1kambangan,15,3000,1,3.5,12,7,,,,,,,6.4,,,8/29/2019 10:57,Yadi Monitor,8/29/2019 10:57,Yadi Monitor,9/11/2019 17:23,FALSE,,,,dedc5b09-174b-412a-a166-73e81cedfbde
8/3/2019 13:00,Arbi Monitor,Unknown / Not listed,1,1,MGM,183,,,Gill Net,1,14,2800,1,"3,5",12,7,,,,,,,1,1,nama kapal : K,8/29/2019 10:49,Arbi Monitor,8/29/2019 10:50,Arbi Monitor,9/11/2019 17:23,FALSE,,,,7a6a0d77-6e6d-4343-8c74-1a7dc9257a60
8/2/2019 13:00,Victor Monitor,Unknown / Not listed,1,1,Margasari,192,,,Gill Net,3,12,2500,1,3.5,8,12,,,,,,,1,,Nama kapal: Suyi,9/2/2019 13:57,Victor Monitor,9/2/2019 13:59,Victor Monitor,9/11/2019 17:23,FALSE,,,,88fce47c-9892-4415-baa3-d897d863d821
